msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
user_0000107,40,30,149,149,1,20160929,20161029,0
user_0000107,40,30,149,149,1,20161029,20161128,0
user_0000107,40,30,149,134,1,20161128,20161228,0
user_0000107,38,180,699,699,1,20161228,20170626,0
user_0000108,40,180,699,699,1,20151016,20160413,0
user_0000108,41,90,399,399,1,20160413,20160712,0
user_0000108,37,90,399,399,1,20160712,20161010,0
user_0000108,40,30,149,149,1,20161010,20161109,0
user_0000108,41,410,1499,1499,1,20161109,20171224,0
user_0000109,37,30,149,149,0,20161030,20161129,0
user_0000110,34,30,149,119,0,20150518,20150617,0
user_0000110,36,180,699,699,0,20150620,20151217,0
user_0000110,36,30,149,149,0,20151219,20160118,0
user_0000110,37,410,1499,1499,0,20160118,20170303,0
user_0000110,36,30,149,149,0,20170303,20170402,0
user_0000111,40,30,149,149,1,20150423,20150523,0
user_0000111,41,90,399,399,1,20150523,20150821,0
user_0000111,34,30,149,149,0,20150821,20150920,0
user_0000111,41,30,149,149,0,20150924,20151024,0
user_0000111,37,30,149,149,0,20151025,20151124,0
user_0000111,36,30,149,149,0,20151125,20151225,0
user_0000111,36,410,1499,1499,0,20151226,20170208,0
user_0000112,34,30,149,149,1,20160422,20160522,0
user_0000112,37,30,149,149,1,20160522,20160621,0
user_0000112,36,30,149,149,1,20160621,20160721,0
user_0000112,41,30,149,149,1,20160721,20160820,0
user_0000112,34,90,399,319,1,20160820,20161118,0
user_0000112,41,30,149,149,1,20161118,20161218,0
user_0000112,41,180,699,699,1,20161218,20170616,0
user_0000113,38,30,149,149,0,20160102,20160201,0
user_0000113,38,90,399,399,0,20160205,20160505,0
user_0000114,41,410,1499,1499,1,20150106,20160220,0
user_0000114,36,410,1499,1499,1,20160220,20170405,0
user_0000115,41,30,149,134,0,20170123,20170222,0
user_0000115,39,30,149,149,0,20170225,20170327,0
user_0000115,39,30,149,149,0,20170330,20170429,0
user_0000116,40,180,699,699,1,20160428,20161025,0
user_0000116,40,30,149,149,1,20161025,20161124,0
user_0000116,41,30,149,149,0,20161124,20161224,0
user_0000116,36,30,149,149,0,20161224,20170123,0
user_0000116,41,90,399,399,0,20170123,20170423,0
user_0000117,38,30,149,149,1,20150806,20150905,0
user_0000117,39,410,1499,1499,1,20150905,20161019,1
user_0000118,41,90,399,399,1,20160221,20160521,0
user_0000118,32,30,149,149,1,20160521,20160620,0
user_0000118,36,30,149,149,1,20160620,20160720,0
user_0000118,41,30,149,119,1,20160720,20160819,0
user_0000118,34,30,149,119,1,20160819,20160918,0
user_0000118,37,30,149,149,1,20160918,20161018,0
user_0000118,32,180,699,699,1,20161018,20170416,0
user_0000119,36,180,699,559,1,20150909,20160307,0
user_0000119,40,30,149,149,1,20160307,20160406,0
user_0000119,37,30,149,149,1,20160406,20160506,0
user_0000119,36,410,1499,1499,1,20160506,20170620,0
user_0000120,40,30,149,149,1,20161122,20161222,0
user_0000120,40,30,149,149,1,20161222,20170121,0
user_0000120,38,30,149,149,1,20170121,20170220,0
user_0000120,41,30,149,149,1,20170220,20170322,0
user_0000120,41,30,149,149,1,20170322,20170421,0
user_0000121,41,30,149,149,1,20161007,20161106,0
user_0000121,41,30,149,149,1,20161106,20161206,0
user_0000121,34,90,399,399,1,20161206,20170306,0
user_0000121,41,30,149,134,1,20170306,20170405,0
user_0000122,37,30,149,149,1,20151003,20151102,0
user_0000122,41,90,399,399,1,20151102,20160131,0
user_0000123,37,30,149,149,1,20160810,20160909,0
user_0000123,41,30,149,149,1,20160909,20161009,0
user_0000123,32,30,149,149,1,20161009,20161108,0
user_0000123,33,90,399,399,1,20161108,20170206,0
user_0000123,41,30,149,149,1,20170206,20170308,0
user_0000123,41,30,149,134,1,20170308,20170407,0
user_0000124,40,30,149,149,0,20160817,20160916,0
user_0000124,41,30,149,149,0,20160916,20161016,0
user_0000124,39,90,399,399,0,20161017,20170115,0
user_0000124,41,410,1499,1499,0,20170117,20180303,1
user_0000125,31,30,149,149,0,20160831,20160930,0
user_0000125,32,30,149,149,0,20161001,20161031,0
user_0000125,41,90,399,399,0,20161102,20170131,0
user_0000125,41,30,149,149,0,20170201,20170303,0
user_0000125,41,30,149,149,0,20170307,20170406,0
user_0000126,39,30,149,149,1,20161026,20161125,0
user_0000126,31,30,149,149,1,20161125,20161225,0
user_0000126,39,30,149,149,1,20161225,20170124,0
user_0000126,40,90,399,399,1,20170124,20170424,0
user_0000127,39,410,1499,1349,0,20161008,20171122,1
user_0000128,40,30,149,149,1,20170128,20170227,0
user_0000128,34,30,149,149,1,20170227,20170329,0
user_0000128,41,90,399,399,0,20170329,20170627,1
user_0000129,41,30,149,149,1,20170128,20170227,0
user_0000129,41,410,1499,1499,1,20170227,20180413,0
user_0000130,36,30,149,149,1,20160120,20160219,0
user_0000130,40,30,149,149,1,20160219,20160320,0
user_0000130,41,30,149,149,1,20160320,20160419,0
user_0000130,40,30,149,149,1,20160419,20160519,0
user_0000130,41,30,149,149,1,20160519,20160618,0
user_0000130,34,30,149,149,1,20160618,20160718,0
user_0000130,40,30,149,149,1,20160718,20160817,0
user_0000130,41,90,399,399,1,20160817,20161115,0
user_0000130,34,30,149,149,1,20161115,20161215,0
user_0000130,36,410,1499,1349,1,20161215,20180129,0
user_0000131,36,180,699,699,0,20150430,20151027,0
user_0000132,34,180,699,699,0,20160922,20170321,0
user_0000132,39,30,149,149,0,20170325,20170424,0
user_0000133,39,30,149,149,1,20160209,20160310,0
user_0000133,41,30,149,149,1,20160310,20160409,0
user_0000133,37,30,149,149,1,20160409,20160509,0
user_0000133,40,30,149,149,1,20160509,20160608,0
user_0000133,39,30,149,149,1,20160608,20160708,0
user_0000133,41,30,149,149,1,20160708,20160807,0
user_0000133,41,30,149,149,1,20160807,20160906,0
user_0000133,41,30,149,149,1,20160906,20161006,0
user_0000133,39,90,399,359,1,20161006,20170104,0
user_0000133,37,30,149,149,1,20170104,20170203,0
user_0000133,40,90,399,319,1,20170203,20170504,0
user_0000134,36,30,149,119,1,20161229,20170128,0
user_0000134,39,30,149,134,1,20170128,20170227,0
user_0000134,40,30,149,149,1,20170227,20170329,1
user_0000135,40,30,149,149,1,20151108,20151208,0
user_0000135,40,90,399,399,1,20151208,20160307,0
user_0000135,41,30,149,149,1,20160307,20160406,0
user_0000135,41,30,149,149,1,20160406,20160506,0
user_0000135,40,30,149,149,1,20160506,20160605,0
user_0000135,34,90,399,399,1,20160605,20160903,0
user_0000135,39,90,399,319,1,20160903,20161202,0
user_0000135,40,30,149,149,1,20161202,20170101,0
user_0000135,40,30,149,149,1,20170101,20170131,0
user_0000135,36,30,149,149,0,20170131,20170302,0
user_0000135,41,90,399,399,0,20170303,20170601,0
user_0000136,40,30,149,149,0,20150908,20151008,0
user_0000137,39,30,149,149,0,20151101,20151201,0
user_0000137,40,30,149,149,0,20151201,20151231,1
user_0000138,41,180,699,629,1,20151207,20160604,0
user_0000138,41,90,399,399,1,20160604,20160902,0
user_0000138,40,90,399,399,1,20160902,20161201,0
user_0000138,31,30,149,149,1,20161201,20161231,0
user_0000138,40,90,399,399,1,20161231,20170331,1
user_0000139,36,90,399,399,1,20161007,20170105,0
user_0000139,38,30,149,149,1,20170105,20170204,0
user_0000139,41,30,149,119,1,20170204,20170306,0
user_0000139,41,30,149,149,1,20170306,20170405,0
user_0000140,38,30,149,149,0,20160315,20160414,0
user_0000140,36,30,149,149,0,20160416,20160516,0
user_0000140,37,30,149,149,0,20160516,20160615,0
user_0000141,41,30,149,149,1,20170124,20170223,0
user_0000141,41,30,149,149,1,20170223,20170325,1
user_0000142,41,30,149,149,1,20151220,20160119,0
user_0000142,38,30,149,149,1,20160119,20160218,0
user_0000142,40,30,149,149,1,20160218,20160319,0
user_0000142,40,90,399,399,1,20160319,20160617,0
user_0000142,37,30,149,149,1,20160617,20160717,0
user_0000142,36,30,149,149,1,20160717,20160816,0
user_0000142,40,90,399,359,1,20160816,20161114,0
user_0000142,36,30,149,134,1,20161114,20161214,0
user_0000142,41,30,149,149,1,20161214,20170113,0
user_0000142,40,30,149,149,1,20170113,20170212,0
user_0000142,41,30,149,149,1,20170212,20170314,0
user_0000142,40,30,149,149,1,20170314,20170413,0
user_0000143,38,30,149,149,1,20160615,20160715,0
user_0000143,40,30,149,149,1,20160715,20160814,0
user_0000143,41,30,149,149,1,20160814,20160913,0
user_0000143,41,30,149,149,1,20160913,20161013,0
user_0000143,39,90,399,399,1,20161013,20170111,0
user_0000143,41,410,1499,1499,1,20170111,20180225,0
user_0000144,41,90,399,399,0,20161111,20170209,0
user_0000144,41,180,699,699,0,20170211,20170810,1
user_0000145,40,30,149,149,1,20150118,20150217,0
user_0000145,38,30,149,149,1,20150217,20150319,0
user_0000145,36,30,149,149,1,20150319,20150418,0
user_0000145,36,90,399,399,1,20150418,20150717,0
user_0000145,41,30,149,149,1,20150717,20150816,0
user_0000145,41,30,149,149,1,20150816,20150915,0
user_0000145,38,180,699,699,1,20150915,20160313,0
user_0000145,39,30,149,149,1,20160313,20160412,0
user_0000145,40,30,149,149,0,20160412,20160512,0
user_0000145,39,30,149,149,0,20160512,20160611,0
user_0000145,41,30,149,149,0,20160614,20160714,0
user_0000145,40,30,149,149,0,20160714,20160813,0
user_0000146,39,90,399,359,1,20160901,20161130,0
user_0000146,40,30,149,149,1,20161130,20161230,0
user_0000146,40,30,149,134,1,20161230,20170129,0
user_0000146,40,30,149,149,1,20170129,20170228,0
user_0000146,39,30,149,149,1,20170228,20170330,0
user_0000146,40,30,149,149,1,20170330,20170429,0
user_0000147,40,30,149,149,0,20151113,20151213,0
user_0000148,41,410,1499,1499,1,20151019,20161202,0
user_0000148,36,30,149,149,1,20161202,20170101,0
user_0000148,37,30,149,149,1,20170101,20170131,0
user_0000148,38,180,699,699,1,20170131,20170730,0
user_0000149,40,30,149,149,1,20161223,20170122,0
user_0000149,41,30,149,149,1,20170122,20170221,0
user_0000149,41,30,149,149,1,20170221,20170323,0
user_0000149,41,30,149,149,1,20170323,20170422,0
user_0000150,36,180,699,699,0,20160430,20161027,0
user_0000151,41,30,149,149,1,20160202,20160303,0
user_0000151,41,30,149,149,1,20160303,20160402,0
user_0000151,36,30,149,149,1,20160402,20160502,0
user_0000151,37,30,149,149,1,20160502,20160601,0
user_0000151,36,30,149,149,1,20160601,20160701,0
user_0000151,36,30,149,149,1,20160701,20160731,0
user_0000151,36,410,1499,1499,1,20160731,20170914,0
user_0000152,36,30,149,149,0,20151219,20160118,0
user_0000152,34,30,149,149,0,20160120,20160219,0
user_0000152,36,30,149,149,0,20160220,20160321,1
user_0000153,40,30,149,149,0,20150619,20150719,0
user_0000153,39,410,1499,1499,0,20150720,20160902,0
user_0000154,38,30,149,149,0,20150315,20150414,0
user_0000154,36,30,149,149,0,20150417,20150517,0
user_0000154,41,30,149,149,0,20150521,20150620,0
user_0000154,40,30,149,149,0,20150623,20150723,0
user_0000154,41,30,149,149,0,20150726,20150825,0
user_0000154,40,30,149,149,0,20150829,20150928,0
user_0000155,31,30,149,149,1,20150405,20150505,0
user_0000155,36,90,399,399,1,20150505,20150803,0
user_0000155,34,30,149,149,1,20150803,20150902,1
user_0000156,41,30,149,149,1,20151228,20160127,0
user_0000156,32,30,149,149,1,20160127,20160226,0
user_0000156,40,90,399,399,1,20160226,20160526,0
user_0000156,41,30,149,149,1,20160526,20160625,0
user_0000156,40,180,699,699,1,20160625,20161222,0
user_0000156,41,30,149,149,1,20161222,20170121,0
user_0000156,41,30,149,149,1,20170121,20170220,0
user_0000156,39,30,149,149,1,20170220,20170322,0
user_0000156,40,30,149,149,1,20170322,20170421,0
user_0000157,41,30,149,149,0,20150529,20150628,0
user_0000157,39,410,1499,1499,0,20150701,20160814,0
user_0000158,41,30,149,149,1,20160910,20161010,0
user_0000158,40,30,149,149,1,20161010,20161109,0
user_0000158,39,30,149,149,1,20161109,20161209,0
user_0000158,39,180,699,699,1,20161209,20170607,0
user_0000159,37,30,149,149,1,20150308,20150407,0
user_0000159,34,30,149,149,1,20150407,20150507,0
user_0000159,34,410,1499,1499,1,20150507,20160620,0
user_0000159,39,180,699,699,1,20160620,20161217,0
user_0000159,40,30,149,149,1,20161217,20170116,0
user_0000159,31,90,399,399,1,20170116,20170416,0
user_0000160,39,30,149,149,1,20150507,20150606,0
user_0000160,41,410,1499,1499,1,20150606,20160720,0
user_0000160,36,30,149,149,1,20160720,20160819,0
user_0000160,36,30,149,149,1,20160819,20160918,0
user_0000160,39,90,399,399,1,20160918,20161217,0
user_0000161,41,90,399,399,0,20160915,20161214,0
user_0000162,41,30,149,149,1,20160731,20160830,0
user_0000162,32,30,149,149,1,20160830,20160929,0
user_0000162,41,90,399,399,1,20160929,20161228,0
user_0000162,33,30,149,149,1,20161228,20170127,0
user_0000162,39,30,149,149,1,20170127,20170226,0
user_0000162,41,180,699,699,1,20170226,20170825,0
user_0000163,39,30,149,149,1,20160527,20160626,0
user_0000163,36,30,149,149,1,20160626,20160726,0
user_0000163,39,410,1499,1499,1,20160726,20170909,0
user_0000164,37,30,149,149,1,20151118,20151218,0
user_0000164,41,30,149,149,1,20151218,20160117,0
user_0000164,39,30,149,119,1,20160117,20160216,0
user_0000164,36,30,149,149,1,20160216,20160317,0
user_0000164,40,30,149,149,1,20160317,20160416,1
user_0000165,41,30,149,149,1,20160425,20160525,0
user_0000165,41,90,399,399,1,20160525,20160823,0
user_0000165,40,30,149,149,1,20160823,20160922,0
user_0000165,36,410,1499,1499,1,20160922,20171106,1
user_0000166,41,30,149,149,1,20160624,20160724,0
user_0000166,41,30,149,149,1,20160724,20160823,0
user_0000166,41,30,149,149,1,20160823,20160922,0
user_0000166,38,30,149,149,1,20160922,20161022,0
user_0000166,32,30,149,149,1,20161022,20161121,0
user_0000166,37,90,399,319,1,20161121,20170219,0
user_0000166,41,410,1499,1499,1,20170219,20180405,0
user_0000167,40,90,399,399,0,20160812,20161110,0
user_0000167,41,90,399,399,0,20161114,20170212,0
user_0000167,40,30,149,149,0,20170215,20170317,0
user_0000167,36,30,149,149,0,20170318,20170417,0
user_0000168,37,30,149,149,0,20170112,20170211,0
user_0000168,36,90,399,399,0,20170213,20170514,0
user_0000169,41,30,149,149,0,20151218,20160117,0
user_0000169,40,30,149,149,0,20160118,20160217,0
user_0000169,41,410,1499,1499,0,20160221,20170406,0
user_0000170,41,30,149,149,1,20160708,20160807,0
user_0000170,39,90,399,399,1,20160807,20161105,0
user_0000170,40,90,399,319,1,20161105,20170203,0
user_0000170,38,180,699,699,1,20170203,20170802,0
user_0000171,38,180,699,699,1,20160820,20170216,0
user_0000171,41,30,149,149,1,20170216,20170318,0
user_0000171,41,30,149,149,1,20170318,20170417,0
user_0000172,40,30,149,149,1,20170124,20170223,0
user_0000172,37,180,699,699,1,20170223,20170822,0
user_0000173,40,30,149,134,1,20160903,20161003,0
user_0000173,37,90,399,359,1,20161003,20170101,0
user_0000173,40,30,149,149,1,20170101,20170131,0
user_0000173,40,30,149,149,1,20170131,20170302,0
user_0000173,31,30,149,119,1,20170302,20170401,0
user_0000174,33,30,149,149,1,20160508,20160607,0
user_0000174,34,30,149,149,1,20160607,20160707,0
user_0000174,37,30,149,149,1,20160707,20160806,0
user_0000174,41,30,149,149,1,20160806,20160905,0
user_0000174,39,30,149,149,1,20160905,20161005,0
user_0000174,32,30,149,149,1,20161005,20161104,0
user_0000174,37,30,149,149,1,20161104,20161204,0
user_0000174,36,410,1499,1499,1,20161204,20180118,0
user_0000175,41,30,149,149,1,20160601,20160701,0
user_0000175,41,30,149,149,1,20160701,20160731,0
user_0000175,37,90,399,399,1,20160731,20161029,0
user_0000175,32,90,399,399,1,20161029,20170127,0
user_0000175,32,30,149,149,1,20170127,20170226,0
user_0000175,39,30,149,149,1,20170226,20170328,0
user_0000175,39,30,149,119,1,20170328,20170427,0
user_0000176,41,410,1499,1499,0,20161126,20180110,0
user_0000177,37,30,149,149,1,20150522,20150621,0
user_0000177,40,30,149,149,1,20150621,20150721,0
user_0000177,41,180,699,699,1,20150721,20160117,0
user_0000177,41,30,149,149,1,20160117,20160216,0
user_0000177,41,410,1499,1499,1,20160216,20170401,0
user_0000178,38,30,149,149,0,20150126,20150225,0
user_0000178,41,410,1499,1499,0,20150226,20160411,1
user_0000179,40,410,1499,1499,1,20170103,20180217,0
user_0000180,31,30,149,149,1,20150715,20150814,0
user_0000180,39,90,399,399,1,20150814,20151112,0
user_0000180,40,90,399,399,1,20151112,20160210,0
user_0000180,34,30,149,149,1,20160210,20160311,0
user_0000180,41,410,1499,1499,1,20160311,20170425,0
user_0000181,34,30,149,149,1,20160112,20160211,0
user_0000181,40,180,699,699,1,20160211,20160809,0
user_0000181,36,30,149,149,1,20160809,20160908,0
user_0000181,40,30,149,149,1,20160908,20161008,0
user_0000181,41,30,149,149,1,20161008,20161107,0
user_0000181,36,30,149,149,1,20161107,20161207,0
user_0000181,41,410,1499,1499,1,20161207,20180121,0
user_0000182,40,180,699,699,1,20151112,20160510,0
user_0000182,41,30,149,149,1,20160510,20160609,0
user_0000182,39,30,149,119,1,20160609,20160709,0
user_0000182,32,90,399,399,1,20160709,20161007,0
user_0000182,37,90,399,399,1,20161007,20170105,0
user_0000182,41,410,1499,1499,1,20170105,20180219,0
user_0000183,41,30,149,149,1,20160707,20160806,0
user_0000183,37,410,1499,1499,1,20160806,20170920,0
user_0000184,38,30,149,119,1,20161128,20161228,0
user_0000184,41,30,149,149,1,20161228,20170127,0
user_0000184,40,90,399,399,1,20170127,20170427,0
user_0000185,40,90,399,399,0,20150724,20151022,0
user_0000185,37,30,149,149,0,20151024,20151123,0
user_0000185,36,30,149,149,0,20151127,20151227,0
user_0000185,41,410,1499,1499,0,20151229,20170211,1
user_0000186,38,30,149,149,1,20150812,20150911,0
user_0000186,41,30,149,149,1,20150911,20151011,0
user_0000186,31,90,399,399,1,20151011,20160109,0
user_0000186,41,30,149,149,1,20160109,20160208,0
user_0000186,36,30,149,149,1,20160208,20160309,0
user_0000186,36,90,399,359,1,20160309,20160607,0
user_0000186,36,410,1499,1499,1,20160607,20170722,0
user_0000187,37,90,399,359,1,20150327,20150625,0
user_0000187,34,90,399,399,1,20150625,20150923,0
user_0000187,36,30,149,149,1,20150923,20151023,0
user_0000187,37,30,149,149,0,20151023,20151122,0
user_0000187,39,410,1499,1499,0,20151126,20170109,0
user_0000187,41,30,149,119,0,20170112,20170211,0
user_0000187,41,30,149,149,0,20170213,20170315,0
user_0000187,41,30,149,149,0,20170316,20170415,0
user_0000188,31,30,149,149,0,20160116,20160215,0
user_0000188,39,30,149,149,0,20160216,20160317,0
user_0000188,38,30,149,149,0,20160321,20160420,0
user_0000188,40,30,149,149,0,20160422,20160522,0
user_0000188,37,30,149,149,0,20160525,20160624,0
user_0000188,32,30,149,149,0,20160627,20160727,0
user_0000188,33,90,399,399,0,20160727,20161025,0
user_0000188,41,30,149,149,0,20161029,20161128,0
user_0000188,39,30,149,149,0,20161129,20161229,0
user_0000188,38,30,149,149,0,20161229,20170128,0
user_0000188,41,30,149,149,0,20170128,20170227,0
user_0000188,41,410,1499,1499,0,20170228,20180414,0
user_0000189,39,30,149,149,1,20150211,20150313,0
user_0000189,34,30,149,149,1,20150313,20150412,0
user_0000189,36,30,149,149,1,20150412,20150512,0
user_0000189,38,410,1499,1499,1,20150512,20160625,0
user_0000189,40,30,149,149,1,20160625,20160725,0
user_0000189,33,180,699,699,1,20160725,20170121,0
user_0000189,39,30,149,149,1,20170121,20170220,0
user_0000189,36,30,149,149,1,20170220,20170322,0
user_0000189,39,30,149,149,1,20170322,20170421,0
user_0000190,41,30,149,149,1,20150528,20150627,0
user_0000190,40,410,1499,1499,1,20150627,20160810,0
user_0000190,41,30,149,149,1,20160810,20160909,0
user_0000190,41,30,149,149,1,20160909,20161009,0
